cardiac cycle [%],t abs [s],t [s],ECG [mV],AoP [mmHg],LVP [mmHg],LAD Flow [ml/s],rad strain,circ strain,long strain,tissue vol ischemic [ml],tissue vol border [ml],tissue vol remote [ml]
0.672728061800191,0.49603200000000003,0.945141,0.674,59.131,2.42,31.863,0.0666670016292466,-0.086156520545365,-0.0363300904076891,0.93321,0.895709,0.944643
0.6818187982813992,0.502735,0.951844,0.674,58.93,2.218,31.863,0.0582657865906849,-0.0791882370174074,-0.0304769522693037,0.938531,0.899656,0.94554
0.6909095347626075,0.5094380000000001,0.958547,0.681,58.526,2.218,31.372,0.050788133776348,-0.0727989622126537,-0.0252240851858035,0.944626,0.902314,0.944166
0.7000002712438157,0.5161410000000001,0.96525,0.649,58.122,2.218,31.372,0.0446741725793248,-0.0649486552996676,-0.0211396041128579,0.951494,0.909566,0.94539
0.7090910077250239,0.522844,0.971953,0.681,57.719,2.42,30.882,0.039299418830049,-0.0577136071299646,-0.0181948410064558,0.959184,0.91029,0.944051
0.718181744206232,0.529547,0.978656,0.681,57.315,2.825,30.882,0.0350652572552232,-0.0500961399375579,-0.0160208114272267,0.962586,0.911745,0.944647
0.7272724806874403,0.53625,0.985359,0.681,57.113,3.028,30.392,0.0301165171250478,-0.0442319326659435,-0.0144293190222634,0.966123,0.913788,0.943732
0.7363632171686486,0.542953,0.992062,0.688,56.911,3.23,30.392,0.026209512812223,-0.0390476372818507,-0.0131585180629333,0.968466,0.915537,0.943859
0.745455309868935,0.5496570000000001,0.998766,0.667,56.306,3.635,30.392,0.0231200970482818,-0.0347339948909684,-0.0119063022826468,0.971173,0.916785,0.943537
0.7545460463501432,0.55636,1.005469,0.681,55.902,3.838,30.392,0.0207606372545275,-0.0312844132097385,-0.0111226271172917,0.973262,0.917619,0.944036
0.7636367828313516,0.5630630000000001,1.012172,0.681,55.499,4.04,29.902,0.0189962842473337,-0.0292455192196734,-0.0102287853860686,0.972568,0.918196,0.944014
0.7727275193125597,0.569766,1.018875,0.681,55.095,4.04,29.902,0.0177261075335269,-0.028261896761646,-0.00940590973761332,0.973727,0.91812,0.944634
0.7818182557937681,0.5764690000000001,1.025578,0.685,54.893,4.243,29.412,0.01704973520186,-0.0280325041297967,-0.00824482169815996,0.972356,0.917577,0.944446
0.7909089922749761,0.583172,1.032281,0.671,54.288,4.243,29.412,0.0164129645940149,-0.0274032027065332,-0.00705213581799496,0.972683,0.918245,0.944227
0.7999997287561843,0.5898749999999999,1.038984,0.728,53.884,4.243,28.921,0.0157853937270764,-0.0273926385863392,-0.00587757055465027,0.97321,0.918765,0.944365
0.8090904652373927,0.596578,1.045687,0.767,53.682,4.445,28.431,0.0157649003527735,-0.0277829698870388,-0.0050235030845556,0.972681,0.919673,0.943964
0.8181825579376791,0.6032820000000001,1.052391,0.792,53.279,4.243,28.431,0.0152320217264317,-0.0281121901944463,-0.00456267045909259,0.973137,0.919755,0.9441
0.8272732944188872,0.609985,1.059094,0.774,53.077,4.243,28.431,0.0148228636875629,-0.0287388828916642,-0.00383231612035338,0.972578,0.919019,0.943123
0.8363640309000957,0.6166880000000001,1.065797,0.674,52.875,4.648,28.921,0.0146926817160313,-0.0291729438959316,-0.00288990274273594,0.972403,0.918639,0.943732
0.8454547673813038,0.623391,1.0725,0.763,52.673,4.445,29.412,0.0144522677910044,-0.0294747290643059,-0.00233365449792973,0.971128,0.918801,0.943242
0.8545455038625118,0.6300939999999999,1.079203,0.785,52.471,4.445,29.412,0.0143967336231927,-0.0295527862390694,-0.00170957287078366,0.972652,0.917796,0.941489
0.8636362403437202,0.6367970000000001,1.085906,0.774,52.27,4.648,29.412,0.0140827680064708,-0.0291525675884834,-0.00119014809889354,0.972467,0.916419,0.940732
0.8727269768249284,0.6435,1.092609,0.667,52.068,5.053,28.921,0.0137326976650208,-0.028117587133982,-0.00052408208200443,0.97353,0.914657,0.939575
0.8818177133061368,0.6502030000000001,1.099312,0.638,51.866,5.053,28.431,0.0126303499564016,-0.0268056806809838,0.000179709247405117,0.97398,0.912414,0.937791
0.8909098060064232,0.6569070000000001,1.106016,0.671,51.462,5.458,27.941,0.0114128215285328,-0.0245263300472786,0.00124419887112027,0.975284,0.911547,0.936249
0.9000005424876313,0.66361,1.112719,0.671,51.261,5.66,27.451,0.0104373832844669,-0.0215961526065854,0.00227029573210167,0.97682,0.911177,0.935445
0.9090912789688395,0.6703129999999999,1.119422,0.667,51.059,5.863,27.451,0.00884671481617389,-0.0188356847927317,0.00266334674195625,0.978988,0.909495,0.933906
0.9181820154500479,0.6770160000000001,1.126125,0.667,50.857,6.065,26.961,0.00657269954048389,-0.0150816798838489,0.00320881483967202,0.981168,0.908876,0.933918
0.9272727519312559,0.683719,1.132828,0.646,50.655,6.268,25.98,0.00487308170914246,-0.0116622341970405,0.00362742061069553,0.983991,0.907444,0.933217
0.9363634884124643,0.6904220000000001,1.139531,0.663,50.453,6.47,25.49,0.0027590349477767,-0.00848495057643973,0.00425597010301483,0.986086,0.907849,0.933068
0.9454542248936724,0.697125,1.146234,0.663,50.251,6.673,25.0,0.000992343794963945,-0.00471086058403056,0.00395970607009549,0.987905,0.907763,0.933628
0.9545463175939589,0.703829,1.152938,0.671,49.848,6.875,24.51,-0.000983577136622409,-0.00206700679815454,0.00458050651034997,0.989038,0.90795,0.933756
0.963637054075167,0.7105319999999999,1.159641,0.678,49.646,6.875,24.51,-0.00210363868346261,-0.000348196587575801,0.00449668410559317,0.990726,0.908357,0.933896
0.9727277905563754,0.7172350000000001,1.166344,0.453,49.242,7.078,24.019,-0.00279287547494326,0.00121249589475541,0.00420791253109824,0.990422,0.90948,0.934115
0.9818185270375835,0.723938,1.173047,0.671,48.839,6.875,24.019,-0.00296628832627368,0.00216680187739733,0.00347541814973743,0.989818,0.909982,0.93494
0.9909092635187919,0.7306410000000001,1.17975,0.681,48.637,7.28,23.529,-0.00250357274026879,0.00179840252991971,0.00224544288397579,0.988143,0.910959,0.935383
1.0,0.737344,1.186453,0.663,48.233,7.483,23.039,-0.00103969271946922,0.000748744697570944,0.000577161783506301,0.985626,0.910932,0.934395
